idParticiper , idTeam , idCompetition
105677,7,7
105678,271,4
105679,600,28
105680,1211,35
105681,803,25
105682,1552,7
105683,953,19
105684,407,1
105685,65,24
105686,1492,11
105687,1289,50
105688,1593,63
105689,130,39
105690,1530,75
105691,108,36
105692,1165,70
105693,672,3
105694,896,61
105695,442,77
105696,694,44
105697,737,72
105698,703,56
105699,308,32
105700,275,73
105701,850,20
105702,491,4
105703,518,56
105704,445,70
105705,397,24
105706,1426,46
105707,1286,60
105708,1157,65
105709,54,6
105710,986,1
105711,756,40
105712,696,71
105713,887,35
105714,388,13
105715,954,27
105716,796,8
105717,841,70
105718,557,3
105719,428,67
105720,1522,55
105721,813,23
105722,457,22
105723,582,66
105724,435,71
105725,300,48
105726,872,59
105727,882,12
105728,469,14
105729,668,79
105730,820,25
105731,961,70
105732,69,21
105733,731,2
105734,1454,26
105735,1071,40
105736,1324,21
105737,787,8
105738,309,72
105739,609,27
105740,1452,59
105741,1143,22
105742,1024,64
105743,487,44
105744,226,20
105745,706,63
105746,97,65
105747,1468,70
105748,867,65
105749,1468,75
105750,258,29
105751,1027,75
105752,1152,68
105753,246,0
105754,873,7
105755,73,44
105756,324,65
105757,906,11
105758,693,19
105759,7,59
105760,370,77
105761,45,8
105762,199,13
105763,453,31
105764,61,9
105765,474,44
105766,323,77
105767,1032,6
105768,279,16
105769,1382,26
105770,580,79
105771,1360,79
105772,313,73
105773,335,52
105774,1413,6
105775,104,37
105776,1266,71
105777,62,28
105778,827,8
105779,1124,51
105780,1002,2
105781,707,40
105782,658,62
105783,1316,42
105784,38,52
105785,1115,16
105786,181,17
105787,1361,9
105788,579,39
105789,1068,46
105790,1477,14
105791,93,3
105792,1528,72
105793,837,44
105794,478,34
105795,261,76
105796,598,55
105797,97,9
105798,727,15
105799,208,28
105800,1033,4
105801,738,20
105802,64,37
105803,654,10
105804,1493,35
105805,1303,15
105806,1187,9
105807,603,33
105808,603,72
105809,56,28
105810,1093,64
105811,219,78
105812,83,75
105813,678,35
105814,867,20
105815,1597,63
105816,530,69
105817,238,10
105818,1335,62
105819,251,21
105820,771,33
105821,388,42
105822,307,9
105823,1237,66
105824,1135,11
105825,138,17
105826,707,53
105827,539,43
105828,1143,20
105829,776,10
105830,780,1
105831,866,55
105832,1174,75
105833,1587,22
105834,1201,48
105835,139,14
105836,1185,20
105837,936,21
105838,330,5
105839,641,27
105840,1224,37
105841,939,72
105842,1367,41
105843,1484,36
105844,194,57
105845,816,1
105846,1523,52
105847,1133,3
105848,1458,52
105849,459,53
105850,1271,51
105851,873,37
105852,1191,61
105853,526,11
105854,1578,39
105855,269,57
105856,1065,24
105857,1364,62
105858,937,69
105859,81,69
105860,63,11
105861,1536,75
105862,1263,5
105863,86,46
105864,357,46
105865,3,48
105866,1551,48
105867,744,75
105868,277,43
105869,405,14
105870,1270,33
105871,637,6
105872,896,14
105873,761,8
105874,1324,69
105875,1397,74
105876,596,69
105877,315,17
105878,657,74
105879,218,21
105880,1269,64
105881,306,17
105882,994,3
105883,1567,55
105884,1285,18
105885,896,16
105886,1011,49
105887,227,17
105888,542,45
105889,271,25
105890,51,11
105891,1197,55
105892,1556,26
105893,1043,40
105894,301,55
105895,1390,30
105896,437,62
105897,332,28
105898,1347,30
105899,260,46
105900,1290,70
105901,514,37
105902,115,59
105903,1459,0
105904,1557,59
105905,265,38
105906,1108,60
105907,235,16
105908,339,14
105909,253,4
105910,855,31
105911,1415,27
105912,1465,29
105913,1540,20
105914,1095,6
105915,842,18
105916,1337,59
105917,336,16
105918,1099,67
105919,993,53
105920,955,28
105921,1273,70
105922,778,36
105923,550,0
105924,246,24
105925,11,12
105926,1436,3
105927,911,3
105928,1177,36
105929,425,53
105930,375,59
105931,931,5
105932,1282,36
105933,1153,17
105934,891,29
105935,187,76
105936,806,38
105937,1189,9
105938,318,20
105939,304,6
105940,265,34
105941,137,19
105942,70,21
105943,799,78
105944,1026,27
105945,770,60
105946,458,31
105947,231,21
105948,186,75
105949,8,77
105950,948,26
105951,360,11
105952,301,56
105953,1076,72
105954,1185,57
105955,1413,21
105956,614,67
105957,1346,57
105958,414,42
105959,547,22
105960,1159,38
105961,1296,55
105962,813,34
105963,295,24
105964,1342,19
105965,1501,34
105966,1022,35
105967,443,49
105968,465,9
105969,842,20
105970,1078,23
105971,266,1
105972,1427,0
105973,411,66
105974,426,52
105975,383,32
105976,1003,57
105977,311,58
105978,36,39
105979,1481,66
105980,1172,16
105981,995,68
105982,413,11
105983,346,68
105984,599,76
105985,907,19
105986,1153,49
105987,1058,46
105988,722,27
105989,1081,51
105990,685,55
105991,88,0
105992,180,40
105993,1371,42
105994,884,67
105995,1585,71
105996,1470,71
105997,0,56
105998,1365,55
105999,614,55
106000,259,37
106001,218,2
106002,651,22
106003,998,0
106004,450,46
106005,370,12
106006,1343,25
106007,1412,12
106008,839,71
106009,1439,57
106010,1597,54
106011,620,44
106012,1372,36
106013,711,50
106014,1297,47
106015,548,79
106016,1395,72
106017,285,63
106018,608,55
106019,921,71
106020,565,55
106021,1306,73
106022,1257,18
106023,226,70
106024,1543,55
106025,579,46
106026,902,55
106027,642,52
106028,1158,32
106029,551,45
106030,1577,17
106031,1444,71
106032,716,76
106033,927,69
106034,801,73
106035,926,56
106036,746,39
106037,206,10
106038,596,61
106039,816,36
106040,558,31
106041,1377,16
106042,132,12
106043,1156,72
106044,540,20
106045,398,77
106046,204,55
106047,877,52
106048,1462,25
106049,662,27
106050,802,17
106051,1130,25
106052,118,1
106053,132,67
106054,1108,16
106055,865,42
106056,208,2
106057,749,18
106058,909,25
106059,1062,14
106060,563,5
106061,879,39
106062,719,23
106063,1587,60
106064,646,51
106065,628,34
106066,887,51
106067,367,76
106068,1005,73
106069,302,71
106070,125,45
106071,1386,76
106072,450,68
106073,922,40
106074,1203,49
106075,348,41
106076,734,37
106077,1599,78
106078,515,35
106079,299,1
106080,848,14
106081,1202,76
106082,1443,60
106083,25,70
106084,899,25
106085,301,42
106086,917,20
106087,1274,3
106088,753,77
106089,952,65
106090,344,51
106091,336,64
106092,781,24
106093,1022,7
106094,1533,48
106095,1297,26
106096,1177,60
106097,528,45
106098,1093,29
106099,823,53
106100,680,7
106101,95,12
106102,804,4
106103,1467,17
106104,1504,49
106105,766,10
106106,128,73
106107,474,7
106108,1078,76
106109,356,52
106110,1202,44
106111,1491,11
106112,1077,52
106113,360,19
106114,387,6
106115,1127,73
106116,439,63
106117,835,25
106118,1392,24
106119,919,41
106120,425,12
106121,273,66
106122,167,33
106123,425,76
106124,267,37
106125,399,22
106126,7,7
106127,995,62
106128,493,46
106129,350,51
106130,1059,58
106131,398,4
106132,499,69
106133,318,20
106134,959,37
106135,820,13
106136,658,2
106137,211,30
106138,977,30
106139,1057,19
106140,976,54
106141,1443,47
106142,1281,20
106143,1189,9
106144,1095,77
106145,1238,16
106146,424,62
106147,1103,75
106148,801,30
106149,1396,34
106150,276,47
106151,1523,67
106152,1309,55
106153,42,2
106154,1538,6
106155,805,64
106156,1416,67
106157,1156,38
106158,354,55
106159,1147,14
106160,69,21
106161,847,75
106162,29,76
106163,104,43
106164,1535,20
106165,35,2
106166,1430,1
106167,237,64
106168,1227,16
106169,509,46
106170,1142,77
106171,650,33
106172,304,50
106173,1326,61
106174,1206,30
106175,1173,65
106176,1462,64
106177,1185,0
106178,634,66
106179,222,32
106180,1070,51
106181,349,59
106182,207,61
106183,47,3
106184,1330,5
106185,127,51
106186,430,48
106187,77,32
106188,1256,50
106189,835,78
106190,1337,50
106191,1077,63
106192,830,10
106193,890,6
106194,251,43
106195,1441,74
106196,1196,45
106197,658,38
106198,490,19
106199,195,29
106200,631,29
106201,1363,58
106202,1126,39
106203,519,6
106204,298,63
106205,734,67
106206,761,36
106207,594,21
106208,1180,10
106209,1518,16
106210,470,25
106211,1287,13
106212,110,69
106213,1368,6
106214,1371,73
106215,1150,48
106216,140,61
106217,12,41
106218,977,6
106219,332,55
106220,873,28
106221,979,32
106222,232,23
106223,832,23
106224,1157,50
106225,849,68
106226,1150,2
106227,801,29
106228,808,0
106229,450,0
106230,215,2
106231,179,35
106232,1061,56
106233,1598,66
106234,419,33
106235,177,71
106236,1114,14
106237,1078,8
106238,828,46
106239,1489,42
106240,172,41
106241,197,48
106242,56,3
106243,589,49
106244,840,59
106245,1139,67
106246,1586,33
106247,146,15
106248,122,60
106249,1581,54
106250,1391,76
106251,576,45
106252,1100,67
106253,497,37
106254,1281,36
106255,1061,54
106256,395,7
106257,432,72
106258,704,22
106259,292,78
106260,167,7
106261,266,31
106262,1027,54
106263,111,34
106264,689,77
106265,341,37
106266,679,35
106267,1419,26
106268,156,79
106269,1175,31
106270,134,72
106271,1423,73
106272,959,75
106273,135,76
106274,513,39
106275,1252,25
106276,272,24
106277,1231,68
106278,1207,30
106279,1093,0
106280,938,25
106281,12,10
106282,650,35
106283,256,63
106284,1288,58
106285,332,27
106286,417,41
106287,564,63
106288,775,51
106289,1486,62
106290,352,27
106291,465,4
106292,39,18
106293,901,35
106294,305,62
106295,1370,12
106296,650,67
106297,405,55
106298,62,48
106299,357,46
106300,947,25
106301,1172,60
106302,1523,13
106303,1241,29
106304,136,3
106305,266,34
106306,1344,6
106307,1198,37
106308,1168,58
106309,1008,67
106310,1045,73
106311,624,58
106312,821,15
106313,820,32
106314,164,46
106315,444,45
106316,579,47
106317,691,7
106318,1507,6
106319,833,72
106320,1191,16
106321,127,62
106322,958,27
106323,935,5
106324,844,59
106325,310,38
106326,1257,39
106327,773,34
106328,291,50
106329,986,71
106330,1165,22
106331,1253,49
106332,407,35
106333,870,44
106334,824,4
106335,1324,69
106336,199,26
106337,1463,12
106338,810,39
106339,1343,8
106340,229,25
106341,1166,7
106342,660,66
106343,648,48
106344,116,48
106345,1419,23
106346,923,13
106347,1585,12
106348,264,53
106349,754,1
106350,1557,15
106351,935,38
106352,1289,59
106353,617,3
106354,1162,38
106355,1560,49
106356,815,29
106357,695,5
106358,116,60
106359,629,74
106360,1159,65
106361,391,26
106362,1471,1
106363,944,9
106364,1388,70
106365,610,30
106366,1033,69
106367,1086,46
106368,718,8
106369,760,39
106370,98,28
106371,1494,38
106372,622,41
106373,663,37
106374,1165,9
106375,176,37
106376,735,7
106377,754,51
106378,637,38
106379,7,10
106380,1286,59
106381,667,6
106382,344,56
106383,1111,48
106384,1499,37
106385,840,59
106386,119,45
106387,1374,25
106388,229,2
106389,657,42
106390,227,62
106391,670,51
106392,449,24
106393,1199,39
106394,1497,31
106395,857,37
106396,476,22
106397,1599,77
106398,70,44
106399,1556,64
106400,51,71
106401,811,66
106402,1352,49
106403,160,50
106404,91,18
106405,931,71
106406,581,24
106407,1372,55
106408,985,63
106409,812,28
106410,643,69
106411,1295,0
106412,1405,17
106413,491,36
106414,1131,3
106415,887,10
106416,1173,6
106417,1483,50
106418,382,66
106419,1216,17
106420,805,47
106421,67,46
106422,1112,4
106423,1467,7
106424,1071,60
106425,724,32
106426,940,10
106427,1064,75
106428,1581,68
106429,138,3
106430,267,10
106431,302,2
106432,83,10
106433,952,67
106434,1439,44
106435,479,50
106436,656,40
106437,1086,15
106438,233,56
106439,311,49
106440,1355,55
106441,644,71
106442,201,57
106443,1116,74
106444,807,36
106445,958,62
106446,1460,76
106447,92,55
106448,449,77
106449,1447,72
106450,445,65
106451,371,7
106452,1006,1
106453,1351,77
106454,270,8
106455,1412,73
106456,512,3
106457,1520,36
106458,109,53
106459,733,47
106460,0,7
106461,58,56
106462,762,45
106463,630,60
106464,1202,19
106465,524,6
106466,173,38
106467,1584,70
106468,1366,79
106469,340,45
106470,730,42
106471,919,20
106472,354,69
106473,139,60
106474,622,68
106475,33,79
106476,395,1
106477,627,70
106478,432,48
106479,1006,5
106480,1147,17
106481,882,9
106482,516,0
106483,184,69
106484,517,50
106485,868,13
106486,609,7
106487,1479,18
106488,690,36
106489,1081,19
106490,1236,50
106491,664,7
106492,696,55
106493,44,63
106494,280,20
106495,1451,28
106496,1029,27
106497,1304,29
106498,348,42
106499,773,50
106500,1111,56
106501,1274,34
106502,1279,75
106503,1262,53
106504,447,68
106505,1586,63
106506,1428,8
106507,1005,42
106508,1121,11
106509,898,14
106510,607,11
106511,1358,32
106512,434,38
106513,653,69
106514,22,73
106515,92,33
106516,1400,39
106517,1369,16
106518,993,50
106519,550,79
106520,13,57
106521,1229,56
106522,730,13
106523,829,73
106524,1052,17
106525,1011,64
106526,653,30
106527,564,21
106528,994,33
106529,630,4
106530,1528,18
106531,1055,53
106532,109,50
106533,1509,42
106534,76,31
106535,404,20
106536,160,38
106537,46,2
106538,745,7
106539,1196,72
106540,1389,78
106541,99,56
106542,805,67
106543,1154,15
106544,536,47
106545,1143,78
106546,454,73
106547,818,19
106548,826,12
106549,194,36
106550,707,71
106551,1435,8
106552,1148,66
106553,184,50
106554,838,23
106555,861,26
106556,343,52
106557,1206,42
106558,1196,76
106559,1499,34
106560,26,52
106561,543,47
106562,998,47
106563,833,63
106564,1545,60
106565,114,38
106566,276,50
106567,267,8
106568,1144,12
106569,408,66
106570,270,22
106571,1479,8
106572,919,28
106573,1468,42
106574,414,45
106575,194,18
106576,1082,2
106577,283,76
106578,559,5
106579,120,18
106580,628,47
106581,772,35
106582,1104,66
106583,1562,48
106584,286,32
106585,1176,51
106586,1263,54
106587,1483,12
106588,1358,41
106589,521,57
106590,1118,27
106591,478,17
106592,1312,58
106593,1374,13
106594,1425,70
106595,1434,51
106596,112,60
106597,1197,17
106598,158,3
106599,374,18
106600,1437,34
106601,1376,48
106602,251,61
106603,796,23
106604,1224,26
106605,688,50
106606,1026,68
106607,1065,4
106608,1298,43
106609,1132,52
106610,815,54
106611,619,54
106612,1185,71
106613,1267,66
106614,416,57
106615,353,20
106616,1371,24
106617,1333,47
106618,20,28
106619,190,62
106620,1192,36
106621,885,73
106622,300,43
106623,358,48
106624,1267,42
106625,649,23
106626,557,42
106627,815,46
106628,554,67
106629,1368,44
106630,1212,38
106631,801,56
106632,185,4
106633,1114,67
106634,991,57
106635,1526,21
106636,1299,9
106637,1244,34
106638,1538,37
106639,1242,25
106640,808,57
106641,950,6
106642,541,12
106643,674,19
106644,149,70
106645,1542,39
106646,653,9
106647,1341,33
106648,810,1
106649,1222,72
106650,629,28
106651,551,37
106652,463,10
106653,639,58
106654,722,18
106655,1511,70
106656,1222,63
106657,1476,65
106658,1405,71
106659,1005,50
106660,780,59
106661,627,16
106662,1126,74
106663,465,20
106664,214,49
106665,1201,62
106666,1305,45
106667,25,63
106668,917,33
106669,1328,67
106670,1466,3
106671,1393,65
106672,628,32
106673,363,11
106674,330,0
106675,114,0
106676,1174,68
106677,614,65
106678,33,44
106679,29,49
106680,154,37
106681,1456,21
106682,883,16
106683,991,10
106684,1369,61
106685,738,38
106686,1230,54
106687,269,7
106688,1060,8
106689,606,72
106690,1303,76
106691,678,50
106692,1352,53
106693,786,15
106694,1042,1
106695,982,26
106696,11,66
106697,885,18
106698,409,39
106699,495,44
106700,174,3
106701,134,24
106702,737,47
106703,1583,60
106704,298,43
106705,1042,13
106706,506,15
106707,894,13
106708,53,0
106709,1197,46
106710,1165,15
106711,366,4
106712,60,27
106713,1525,72
106714,286,38
106715,187,24
106716,872,37
106717,1491,28
106718,1353,1
106719,651,20
106720,1563,43
106721,401,14
106722,245,66
106723,1262,58
106724,1010,31
106725,1588,27
106726,779,1
106727,469,49
106728,343,72
106729,1015,78
106730,1238,1
106731,512,40
106732,395,77
106733,579,30
106734,1456,77
106735,1222,2
106736,859,40
106737,1135,52
106738,107,31
106739,1163,32
106740,1134,24
106741,1211,14
106742,1043,38
106743,1468,71
106744,838,26
106745,1553,55
106746,686,3
106747,1423,46
106748,1471,48
106749,5,48
106750,380,54
106751,966,60
106752,781,14
106753,1172,10
106754,184,5
106755,1194,13
106756,511,7
106757,422,25
106758,278,38
106759,721,14
106760,128,68
106761,972,2
106762,645,16
106763,410,28
106764,466,76
106765,644,28
106766,45,29
106767,1069,9
106768,1107,29
106769,306,51
106770,367,11
106771,1277,7
106772,1529,65
106773,295,0
106774,1257,21
106775,1351,26
106776,343,25
106777,1500,33
106778,561,46
106779,1298,73
106780,920,37
106781,1205,23
106782,407,54
106783,751,12
106784,768,41
106785,191,66
106786,1253,34
106787,825,63
106788,432,58
106789,883,39
106790,1120,8
106791,275,30
106792,992,78
106793,179,10
106794,262,32
106795,1134,6
106796,37,15
106797,1354,4
106798,271,68
106799,578,42
106800,1386,8
106801,928,52
106802,1505,0
106803,1198,40
106804,106,22
106805,748,23
106806,885,45
106807,352,68
106808,477,6
106809,1499,1
106810,1555,56
106811,886,45
106812,1575,25
106813,942,43
106814,309,25
106815,409,62
106816,686,46
106817,708,16
106818,578,25
106819,940,66
106820,935,7
106821,1045,62
106822,777,52
106823,1225,40
106824,654,58
106825,880,19
106826,644,40
106827,1033,47
106828,746,30
106829,835,64
106830,408,36
106831,890,75
106832,1356,41
106833,465,57
106834,273,9
106835,1256,30
106836,973,72
106837,1274,19
106838,232,44
106839,1046,63
106840,1237,55
106841,504,4
106842,1214,1
106843,1220,54
106844,208,36
106845,1246,6
106846,544,65
106847,168,77
106848,696,32
106849,1241,36
106850,515,4
106851,1079,32
106852,1040,13
106853,241,43
106854,198,55
106855,859,77
106856,1189,32
106857,262,74
106858,1012,71
106859,571,69
106860,781,16
106861,1108,50
106862,193,36
106863,1016,40
106864,297,21
106865,305,69
106866,394,14
106867,44,12
106868,1060,25
106869,1100,74
106870,1047,59
106871,1066,7
106872,1075,10
106873,45,39
106874,1499,30
106875,1475,48
106876,788,37
106877,1081,69
106878,815,33
106879,61,17
106880,337,60
106881,519,16
106882,95,57
106883,49,75
106884,120,35
106885,578,42
106886,250,12
106887,884,5
106888,312,5
106889,990,14
106890,1576,72
106891,66,2
106892,1024,58
106893,1412,42
106894,1466,47
106895,1590,78
106896,374,10
106897,590,55
106898,893,48
106899,121,63
106900,483,40
106901,712,24
106902,519,65
106903,1545,21
106904,373,48
106905,881,57
106906,1450,36
106907,308,10
106908,1399,23
106909,759,17
106910,766,4
106911,93,17
106912,1241,64
106913,1214,50
106914,219,55
106915,822,9
106916,1454,35
106917,1241,54
106918,91,27
106919,1156,9
106920,41,38
106921,1039,49
106922,1116,58
106923,350,35
106924,606,70
106925,343,67
106926,444,24
106927,238,18
106928,327,59
106929,155,5
106930,1307,1
106931,749,77
106932,1084,57
106933,568,40
106934,1116,14
106935,874,36
106936,441,59
106937,316,59
106938,35,78
106939,260,64
106940,219,24
106941,807,36
106942,215,62
106943,555,20
106944,291,32
106945,426,51
106946,865,68
106947,1250,0
106948,1073,14
106949,874,68
106950,1003,45
106951,63,58
106952,1353,69
106953,765,43
106954,610,20
106955,105,37
106956,273,3
106957,1067,71
106958,180,28
106959,1113,43
106960,976,51
106961,1287,32
106962,44,51
106963,553,20
106964,223,32
106965,982,3
106966,1502,63
106967,1126,50
106968,534,51
106969,1454,41
106970,687,8
106971,1351,79
106972,93,19
106973,1446,1
106974,1174,10
106975,1578,62
106976,798,13
106977,309,66
106978,1214,64
106979,1457,77
106980,851,71
106981,1204,32
106982,1154,29
106983,1470,3
106984,1033,64
106985,799,69
106986,689,12
106987,886,33
106988,479,34
106989,1556,58
106990,1546,5
106991,190,35
106992,903,2
106993,785,77
106994,1345,73
106995,64,30
106996,708,44
106997,1081,26
106998,1144,51
106999,1127,1
107000,1450,73
107001,16,5
107002,774,54
107003,413,6
107004,865,10
107005,122,27
107006,819,19
107007,404,31
107008,738,11
107009,575,6
107010,761,34
107011,1402,43
107012,439,19
107013,586,40
107014,1540,53
107015,1090,0
107016,63,32
107017,36,12
107018,1458,42
107019,738,32
107020,1383,46
107021,573,41
107022,532,55
107023,15,6
107024,433,62
107025,1508,64
107026,1514,46
107027,834,8
107028,368,64
107029,1097,43
107030,1131,56
107031,309,68
107032,906,75
107033,1537,62
107034,1594,11
107035,998,20
107036,1588,17
107037,1346,72
107038,1521,54
107039,659,28
107040,249,30
107041,301,64
107042,1580,39
107043,520,35
107044,607,23
107045,231,1
107046,942,16
107047,842,47
107048,718,9
107049,170,29
107050,605,47
107051,799,29
107052,791,26
107053,1505,79
107054,1569,39
107055,491,59
107056,1347,55
107057,315,27
107058,883,19
107059,246,18
107060,332,26
107061,361,44
107062,350,41
107063,619,51
107064,1118,38
107065,990,75
107066,574,9
107067,1556,11
107068,1368,40
107069,142,72
107070,579,77
107071,1375,0
107072,328,38
107073,687,64
107074,1263,9
107075,539,35
107076,818,33
107077,122,7
107078,915,57
107079,1211,77
107080,969,36
107081,746,45
107082,470,55
107083,17,36
107084,244,52
107085,443,27
107086,621,20
107087,724,53
107088,906,63
107089,684,36
107090,675,11
107091,1562,41
107092,22,79
107093,957,6
107094,403,19
107095,1566,66
107096,403,22
107097,1329,8
107098,552,27
107099,698,76
107100,1200,17
107101,205,76
107102,1507,14
107103,813,62
107104,524,23
107105,662,60
107106,213,63
107107,87,72
107108,954,57
107109,1430,77
107110,288,59
107111,696,53
107112,702,33
107113,984,65
107114,377,11
107115,564,56
107116,846,37
107117,871,30
107118,41,65
107119,720,48
107120,722,50
107121,37,8
107122,718,37
107123,412,55
107124,162,37
107125,235,75
107126,973,2
107127,924,74
107128,1263,14
107129,938,20
107130,583,32
107131,776,22
107132,590,74
107133,842,57
107134,241,22
107135,372,23
107136,1194,46
107137,222,78
107138,1338,43
107139,1152,12
107140,1029,54
107141,1312,42
107142,1225,10
107143,213,38
107144,188,58
107145,695,24
107146,898,30
107147,677,54
107148,8,9
107149,242,35
107150,384,54
107151,876,66
107152,57,65
107153,331,56
107154,26,50
107155,179,15
107156,1082,3
107157,1126,71
107158,31,19
107159,713,8
107160,146,19
107161,657,50
107162,283,46
107163,970,53
107164,159,22
107165,324,44
107166,1426,41
107167,922,20
107168,986,51
107169,864,27
107170,514,12
107171,1320,68
107172,1303,50
107173,305,7
107174,355,65
107175,877,20
107176,771,63
107177,1198,72
107178,39,5
107179,620,24
107180,1446,23
107181,1077,74
107182,700,36
107183,370,52
107184,289,40
107185,401,28
107186,70,15
107187,596,14
107188,623,37
107189,758,76
107190,743,25
107191,565,63
107192,357,16
107193,833,12
107194,442,5
107195,191,34
107196,1267,46
107197,570,32
107198,1553,58
107199,231,20
107200,34,6
107201,1485,56
107202,795,12
107203,300,13
107204,63,46
107205,292,17
107206,614,3
107207,187,70
107208,634,52
107209,1051,77
107210,1362,79
107211,686,44
107212,419,3
107213,866,45
107214,1367,27
107215,1100,37
107216,438,68
107217,552,63
107218,1025,45
107219,383,21
107220,158,74
107221,737,26
107222,172,53
107223,274,55
107224,632,2
107225,1473,33
107226,1481,60
107227,243,35
107228,1302,49
107229,1279,62
107230,984,40
107231,882,41
107232,1274,74
107233,18,70
107234,236,20
107235,512,18
107236,214,7
107237,1271,40
107238,1002,42
107239,177,36
107240,18,61
107241,104,79
107242,1481,42
107243,1017,76
107244,1221,42
107245,1445,61
107246,786,66
107247,690,67
107248,1402,40
107249,367,32
107250,1248,69
107251,1492,74
107252,1261,9
107253,1159,31
107254,1569,54
107255,1211,16
107256,1227,42
107257,691,27
107258,1236,44
107259,229,57
107260,565,34
107261,121,32
107262,1481,77
107263,368,6
107264,509,50
107265,482,35
107266,1315,53
107267,160,33
107268,166,20
107269,696,51
107270,536,45
107271,662,47
107272,487,61
107273,1031,25
107274,1135,6
107275,1305,78
107276,1577,12
107277,223,58
107278,704,29
107279,1105,6
107280,68,27
107281,161,78
107282,811,21
107283,814,29
107284,18,36
107285,1301,35
107286,331,33
107287,1557,69
107288,992,9
107289,300,70
107290,1052,54
107291,994,77
107292,1259,25
107293,511,4
107294,734,22
107295,732,14
107296,906,43
107297,599,54
107298,592,62
107299,1568,49
107300,311,67
107301,1328,16
107302,52,39
107303,666,36
107304,844,76
107305,250,77
107306,1232,64
107307,1353,33
107308,647,60
107309,211,38
107310,810,7
107311,575,60
107312,905,5
107313,1485,42
107314,267,15
107315,1119,19
107316,1106,16
107317,942,68
107318,1469,41
107319,605,78
107320,583,49
107321,490,74
107322,77,61
107323,1409,78
107324,684,24
107325,619,74
107326,1096,31
107327,931,47
107328,1194,12
107329,137,77
107330,1,12
107331,560,71
107332,521,63
107333,146,38
107334,1289,28
107335,1443,22
107336,1270,46
107337,1474,65
107338,1333,15
107339,1292,6
107340,1214,16
107341,267,22
107342,1500,50
107343,780,43
107344,1169,52
107345,142,5
107346,406,41
107347,726,18
107348,575,53
107349,352,40
107350,509,4
107351,176,50
107352,766,55
107353,902,38
107354,111,76
107355,815,15
107356,545,72
107357,1592,12
107358,841,52
107359,318,4
107360,1250,2
107361,460,6
107362,90,76
107363,1588,35
107364,1593,45
107365,966,62
107366,189,58
107367,1319,26
107368,886,32
107369,1420,37
107370,256,74
107371,89,59
107372,1453,71
107373,986,69
107374,1425,58
107375,1500,63
107376,617,43
107377,1001,22
107378,872,11
107379,1439,48
107380,224,37
107381,1580,54
107382,841,47
107383,232,28
107384,50,48
107385,1487,34
107386,385,43
107387,986,51
107388,1320,26
107389,1016,58
107390,358,22
107391,1006,4
107392,1527,66
107393,456,16
107394,154,72
107395,1595,35
107396,253,27
107397,153,57
107398,1478,28
107399,879,70
107400,256,39
107401,1214,58
107402,416,61
107403,468,2
107404,52,29
107405,263,27
107406,1319,60
107407,718,2
107408,1459,36
107409,380,55
107410,1059,56
107411,1498,32
107412,1476,21
107413,1055,26
107414,1576,19
107415,654,10
107416,726,11
107417,685,49
107418,209,52
107419,605,62
107420,387,22
107421,1051,45
107422,1350,63
107423,594,45
107424,1296,35
107425,922,15
107426,248,46
107427,145,11
107428,489,69
107429,532,61
107430,226,75
107431,795,60
107432,359,15
107433,558,11
107434,1287,35
107435,1288,9
107436,267,71
107437,71,19
107438,1272,36
107439,524,73
107440,129,37
107441,1404,60
107442,628,26
107443,1447,34
107444,164,40
107445,464,15
107446,964,10
107447,556,18
107448,1586,20
107449,1110,41
107450,318,22
107451,467,68
107452,709,45
107453,1536,65
107454,366,38
107455,218,38
107456,513,78
107457,618,46
107458,415,5
107459,907,58
107460,1250,18
107461,537,57
107462,1490,63
107463,1464,2
107464,192,68
107465,1406,30
107466,1283,1
107467,190,35
107468,1164,21
107469,178,10
107470,808,44
107471,1028,66
107472,1043,6
107473,1465,62
107474,1011,2
107475,1146,73
107476,56,57
107477,449,26
107478,717,71
107479,1437,34
107480,443,51
107481,1313,50
107482,1179,64
107483,175,58
107484,246,61
107485,1180,12
107486,251,71
107487,768,31
107488,1179,46
107489,1245,0
107490,69,36
107491,1194,18
107492,1593,50
107493,1019,54
107494,523,5
107495,1294,6
107496,1270,21
107497,308,27
107498,155,7
107499,601,62
107500,405,24
107501,627,27
107502,1017,73
107503,579,50
107504,1135,75
107505,1227,40
107506,1383,64
107507,333,10
107508,187,65
107509,827,49
107510,864,77
107511,1536,49
107512,839,62
107513,297,27
107514,1238,40
107515,178,67
107516,830,43
107517,873,43
107518,440,40
107519,1409,46
107520,417,49
107521,1595,22
107522,330,32
107523,1076,61
107524,549,44
107525,1542,31
107526,257,71
107527,494,41
107528,319,49
107529,451,2
107530,324,77
107531,623,13
107532,1342,25
107533,267,41
107534,981,41
107535,1047,19
107536,48,19
107537,787,27
107538,481,3
107539,1084,4
107540,1454,30
107541,1382,36
107542,509,67
107543,626,75
107544,859,77
107545,109,49
107546,937,38
107547,966,24
107548,675,6
107549,169,17
107550,1230,9
107551,252,42
107552,1406,14
107553,1589,21
107554,65,11
107555,406,51
107556,1580,46
107557,1542,15
107558,0,79
107559,461,8
107560,1335,33
107561,364,54
107562,305,23
107563,919,62
107564,822,19
107565,1040,16
107566,679,25
107567,1569,14
107568,710,19
107569,1590,71
107570,1310,14
107571,1172,33
107572,657,33
107573,634,68
107574,60,45
107575,275,35
107576,905,0
